playlist_genre,danceability,energy,valence,liveness,speechiness,acousticness,track_popularity,track_name,track_artist
pop,0.737,0.495,0.967,0.0542,0.027,0.0588,73,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons
pop,0.811,0.699,0.733,0.148,0.114,0.0726,73,Don't Worry (with Ray Dalton) - Radio Edit,"Madcon, Ray Dalton"
pop,0.425,0.954,0.933,0.0555,0.0476,0.00414,73,Livin' la Vida Loca,Ricky Martin
pop,0.853,0.599,0.843,0.0759,0.0411,0.00334,73,Blurred Lines,"Robin Thicke, T.I., Pharrell Williams"
pop,0.753,0.931,0.767,0.234,0.0653,0.00994,73,4 Minutes (feat. Justin Timberlake & Timbaland),"Madonna, Justin Timberlake, Timbaland"
pop,0.597,0.837,0.447,0.839,0.375,0.00427,73,Call on Me - Radio Mix,Eric Prydz
pop,0.784,0.713,0.97,0.0904,0.0339,0.447,73,Best of My Love,The Emotions
pop,0.801,0.985,0.72,0.297,0.0647,0.0205,72,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,"Bingo Players, Far East Movement"
pop,0.898,0.271,0.742,0.0461,0.091,0.0135,73,Kiss,Prince
pop,0.666,0.876,0.552,0.259,0.0414,0.055,72,Where Them Girls At (feat. Nicki Minaj & Flo Rida),"David Guetta, Flo Rida, Nicki Minaj"
pop,0.702,0.76,0.696,0.132,0.0684,0.00226,72,I Kissed A Girl,Katy Perry
pop,0.572,0.81,0.11,0.13,0.0558,0.0157,72,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,"Lana Del Rey, Cedric Gervais"
pop,0.751,0.781,0.814,0.036,0.0862,0.0039,72,Dynamite,Taio Cruz
pop,0.398,0.952,0.584,0.1,0.061,0.000373,72,Born in the U.S.A.,Bruce Springsteen
pop,0.877,0.534,0.89,0.0441,0.15,0.0339,72,Miami,Will Smith
pop,0.832,0.838,0.965,0.152,0.0421,0.0791,72,Coco Jamboo,Mr. President
pop,0.704,0.868,0.808,0.206,0.0315,0.0834,72,Born to Be Alive - The Original,Patrick Hernandez
pop,0.729,0.662,0.359,0.305,0.337,0.00128,72,Music Sounds Better With You - Radio Edit,"Stardust, Benjamin Diamond, Alan Braxe, Thomas Bangalter"
pop,0.727,0.937,0.749,0.091,0.286,0.00417,72,Gangnam Style (강남스타일),PSY
pop,0.75,0.736,0.355,0.265,0.155,0.0202,72,Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock"
pop,0.733,0.859,0.52,0.105,0.033,0.479,71,All Around The World (La La La),"R3HAB, A Touch Of Class"
pop,0.808,0.786,0.899,0.0574,0.0447,0.00928,71,The Sign,Ace of Base
pop,0.875,0.63,0.548,0.127,0.0994,0.00546,71,Don't Cha,"The Pussycat Dolls, Busta Rhymes"
pop,0.867,0.517,0.862,0.0864,0.088,0.00449,71,U Can't Touch This,MC Hammer
pop,0.518,0.907,0.961,0.0838,0.0343,0.00221,71,Love Really Hurts Without You,Billy Ocean
pop,0.729,0.936,0.598,0.0367,0.0776,0.0129,71,Cotton Eye Joe,Rednex
pop,0.587,0.828,0.493,0.331,0.161,0.00327,71,Born This Way,Lady Gaga
pop,0.72,0.763,0.742,0.18,0.0523,0.406,70,Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Sean Paul, Anne-Marie"
pop,0.503,0.748,0.356,0.343,0.0619,0.0305,70,Heroes (we could be),"Alesso, Tove Lo"
pop,0.684,0.573,0.716,0.306,0.0261,0.318,70,Tarzan Boy,Baltimora
pop,0.69,0.805,0.799,0.095,0.0336,0.000232,70,The Rhythm of the Night,Corona
pop,0.583,0.732,0.277,0.269,0.0459,0.00315,70,Never Forget You,"Zara Larsson, MNEK"
pop,0.979,0.792,0.583,0.102,0.0388,0.0025,70,Ice Ice Baby,Vanilla Ice
pop,0.531,0.556,0.156,0.318,0.0252,0.407,82,Beanie,Chezile
pop,0.634,0.663,0.6,0.102,0.0331,0.433,80,the perfect pair,beabadoobee
pop,0.421,0.394,0.399,0.0984,0.0277,0.863,78,Nothing's New,Rio Romeo
pop,0.742,0.546,0.868,0.115,0.0315,0.172,78,Bags,Clairo
pop,0.687,0.486,0.792,0.115,0.0579,0.587,76,Tip Toe,HYBS
pop,0.551,0.529,0.521,0.178,0.0517,0.296,80,For the First Time,Mac DeMarco
pop,0.696,0.0867,0.349,0.108,0.0418,0.988,73,Better,sign crushes motorist
pop,0.665,0.351,0.451,0.109,0.0276,0.516,71,Ghostride,Crumb
pop,0.75,0.585,0.584,0.155,0.0285,0.049,73,4EVER,Clairo
pop,0.587,0.286,0.302,0.214,0.0315,0.185,71,In A Good Way,Faye Webster
pop,0.541,0.382,0.343,0.304,0.035,0.0215,73,i wanna be your girlfriend,girl in red
rock,0.556,0.864,0.4,0.209,0.0584,0.00958,88,In the End,Linkin Park
rock,0.466,0.872,0.806,0.121,0.0336,0.0156,89,The Emptiness Machine,Linkin Park
rock,0.741,0.62,0.934,0.0398,0.0412,0.0295,79,Too Sweet,Hozier
rock,0.614,0.568,0.516,0.0997,0.0276,0.00797,77,Like a Stone,Audioslave
rock,0.548,0.532,0.405,0.217,0.0323,0.186,84,Do I Wanna Know?,Arctic Monkeys
rock,0.592,0.767,0.328,0.127,0.027,0.0021,81,Californication,Red Hot Chili Peppers
rock,0.315,0.715,0.497,0.0942,0.0362,0.00125,87,Iris,The Goo Goo Dolls
rock,0.645,0.713,0.566,0.113,0.0393,0.00835,80,Ride,Twenty One Pilots
rock,0.458,0.795,0.513,0.0756,0.0574,0.00316,81,Otherside,Red Hot Chili Peppers
rock,0.627,0.935,0.287,0.147,0.0324,0.0092,81,What I've Done,Linkin Park
rock,0.28,0.87,0.284,0.101,0.0592,0.000686,71,Decode,Paramore
rock,0.58,0.865,0.587,0.106,0.0313,0.105,74,Breaking the Habit,Linkin Park
rock,0.502,0.941,0.124,0.553,0.0716,0.000346,75,Maps,Yeah Yeah Yeahs
rock,0.585,0.972,0.585,0.0707,0.0534,0.0143,76,BURN IT DOWN,Linkin Park
rock,0.413,0.881,0.364,0.0805,0.0367,5.99e-05,81,Everlong,Foo Fighters
rock,0.493,0.808,0.38,0.0983,0.0362,0.000235,70,New Divide,Linkin Park
rock,0.268,0.742,0.416,0.626,0.0355,0.0518,74,21 Guns,Green Day
rock,0.517,0.839,0.416,0.108,0.0287,0.0014,73,Everybody's Changing,Keane
rock,0.514,0.637,0.18,0.389,0.0363,0.213,71,Leave Out All The Rest,Linkin Park
rock,0.289,0.796,0.33,0.202,0.0494,0.00837,74,I Don't Love You,My Chemical Romance
rock,0.595,0.717,0.547,0.108,0.0295,0.0779,82,Scar Tissue,Red Hot Chili Peppers
rock,0.513,0.442,0.243,0.0878,0.0343,0.00731,72,Where Is My Mind?,Pixies
rock,0.615,0.911,0.685,0.0908,0.0278,0.0686,74,CASTLE OF GLASS,Linkin Park
rock,0.618,0.938,0.875,0.167,0.0456,0.0179,81,Can't Stop,Red Hot Chili Peppers
rock,0.36,0.684,0.2,0.34,0.0308,0.323,73,Black,Pearl Jam
rock,0.621,0.901,0.744,0.0875,0.0302,0.17,74,You Get What You Give,New Radicals
rock,0.519,0.595,0.237,0.0762,0.0283,0.00151,68,THE LONELIEST,Måneskin
rock,0.636,0.849,0.917,0.372,0.106,0.0438,76,Ain't No Rest for the Wicked,Cage The Elephant
rock,0.427,0.9,0.599,0.119,0.0499,0.116,77,Snow (Hey Oh),Red Hot Chili Peppers
rock,0.668,0.921,0.782,0.0877,0.0439,0.0492,78,Supermassive Black Hole,Muse
rock,0.394,0.944,0.265,0.298,0.0761,0.00178,77,Even Flow,Pearl Jam
rock,0.274,0.652,0.1,0.108,0.0625,0.00768,70,My Demons,STARSET
rock,0.602,0.905,0.411,0.117,0.0775,0.000202,75,Uprising,Muse
rock,0.276,0.715,0.173,0.201,0.0432,0.00552,76,Use Somebody,Kings of Leon
rock,0.556,0.913,0.73,0.346,0.0437,0.0193,77,Dani California,Red Hot Chili Peppers
rock,0.572,0.839,0.465,0.522,0.0377,0.013,73,"Sex, Drugs, Etc.",Beach Weather
rock,0.424,0.588,0.193,0.298,0.0278,0.0553,74,In My Place,Coldplay
rock,0.644,0.939,0.861,0.233,0.0456,0.157,74,Paralyzer,Finger Eleven
rock,0.556,0.486,0.243,0.164,0.0329,0.0371,68,Last Night on Earth,Green Day
rock,0.297,0.842,0.586,0.0848,0.0488,0.000286,72,Would? (2022 Remaster),Alice In Chains
rock,0.6,0.796,0.75,0.484,0.0275,0.000109,71,In the Shadows,The Rasmus
rock,0.277,0.663,0.527,0.136,0.0377,0.000409,80,Take Me Out,Franz Ferdinand
rock,0.552,0.645,0.588,0.0424,0.0268,0.00187,68,Far Behind,Candlebox
rock,0.509,0.584,0.685,0.384,0.057,0.0368,69,No One Knows,Queens of the Stone Age
rock,0.437,0.94,0.48,0.222,0.0426,0.0524,73,Just Like Heaven,The Cure
rock,0.451,0.97,0.198,0.102,0.107,0.0264,74,By the Way,Red Hot Chili Peppers
rock,0.51,0.945,0.323,0.0413,0.0804,0.000658,79,Two Faced,Linkin Park
rock,0.511,0.862,0.361,0.0939,0.0659,0.0656,69,Starburster,Fontaines D.C.
rock,0.417,0.812,0.419,0.189,0.0332,0.0154,69,Beaches,beabadoobee
rock,0.466,0.872,0.806,0.121,0.0336,0.0156,79,The Emptiness Machine,Linkin Park
metal,0.308,0.866,0.227,0.232,0.059,0.000739,69,Fear of the Dark - 2015 Remaster,Iron Maiden
metal,0.445,0.964,0.448,0.0773,0.282,0.037,68,Seek & Destroy - Remastered,Metallica
metal,0.415,0.908,0.437,0.082,0.0765,0.00437,71,Cowboys from Hell,Pantera
metal,0.543,0.836,0.56,0.153,0.0353,0.000647,75,Master Of Puppets,Metallica
metal,0.285,0.908,0.669,0.311,0.0705,0.0318,71,The Trooper - 2015 Remaster,Iron Maiden
metal,0.43,0.704,0.703,0.0933,0.0804,0.000155,73,Walk,Pantera
metal,0.417,0.934,0.287,0.132,0.119,0.000278,83,Chop Suey!,System Of A Down
metal,0.283,0.891,0.226,0.159,0.178,0.00678,68,Blind,Korn
metal,0.437,0.695,0.413,0.124,0.0617,0.00111,72,One,Metallica
metal,0.365,0.763,0.342,0.0865,0.0591,0.00726,69,Mother,Danzig
metal,0.415,0.908,0.437,0.082,0.0765,0.00437,71,Cowboys from Hell,Pantera
metal,0.354,0.982,0.194,0.204,0.168,0.000237,80,Duality,Slipknot
metal,0.577,0.828,0.604,0.0581,0.0298,0.00213,79,Enter Sandman,Metallica
metal,0.58,0.916,0.683,0.126,0.0387,0.000297,75,Hail to the King,Avenged Sevenfold
metal,0.353,0.898,0.525,0.39,0.052,2.23e-05,77,Freak On a Leash,Korn
metal,0.59,0.963,0.586,0.0781,0.0676,8.75e-05,77,Dragula,Rob Zombie
metal,0.554,0.949,0.233,0.2,0.0787,0.000318,70,Nightmare,Avenged Sevenfold
metal,0.443,0.781,0.372,0.166,0.0377,1.33e-05,77,My Own Summer (Shove It),Deftones
metal,0.567,0.714,0.191,0.186,0.0302,0.0012,68,Schism,TOOL
punk,0.585,0.776,0.427,0.3,0.0459,0.0572,81,Complicated,Avril Lavigne
punk,0.465,0.954,0.458,0.573,0.044,0.000346,70,Dirty Little Secret,The All-American Rejects
punk,0.643,0.849,0.903,0.058,0.0526,0.0371,80,The Middle,Jimmy Eat World
punk,0.718,0.691,0.552,0.0627,0.0387,0.0159,69,Gives You Hell,The All-American Rejects
punk,0.606,0.887,0.903,0.337,0.0598,0.000242,69,1985,Bowling For Soup
punk,0.774,0.75,0.927,0.0808,0.0412,0.00207,72,Stacy's Mom,Fountains Of Wayne
punk,0.517,0.906,0.731,0.113,0.0735,0.00272,73,Misery Business,Paramore
punk,0.45,0.883,0.328,0.293,0.0524,0.00193,69,Call Me When You're Sober,Evanescence
punk,0.487,0.9,0.484,0.358,0.0482,6.79e-05,77,Sk8er Boi,Avril Lavigne
punk,0.457,0.406,0.208,0.117,0.0291,0.08,73,I'm with You,Avril Lavigne
punk,0.414,0.936,0.74,0.369,0.0758,0.00136,70,My Happy Ending,Avril Lavigne
punk,0.494,0.939,0.893,0.139,0.126,0.00666,75,The Anthem,Good Charlotte
punk,0.61,0.893,0.673,0.021,0.0921,0.154,71,Ain't It Fun,Paramore
punk,0.602,0.923,0.765,0.0561,0.044,0.0098,78,Still into You,Paramore
punk,0.569,0.83,0.609,0.114,0.14,0.0807,72,I Write Sins Not Tragedies,Panic! At The Disco
punk,0.434,0.897,0.685,0.612,0.0488,0.0103,81,All The Small Things,blink-182
punk,0.546,0.814,0.146,0.0972,0.0314,0.023,77,Wake Me up When September Ends,Green Day
punk,0.331,0.943,0.296,0.242,0.0698,0.00721,83,Bring Me To Life,Evanescence
punk,0.578,0.926,0.877,0.14,0.0548,0.00472,71,What the Hell,Avril Lavigne
punk,0.655,0.781,0.584,0.0867,0.034,0.00103,75,I Miss You,blink-182
punk,0.496,0.682,0.474,0.0589,0.0294,0.00552,70,Boulevard of Broken Dreams,Green Day
punk,0.38,0.988,0.769,0.368,0.0639,2.64e-05,79,American Idiot,Green Day
punk,0.693,0.823,0.741,0.328,0.0726,0.0932,68,Beverly Hills,Weezer
punk,0.452,0.563,0.209,0.143,0.0272,0.144,74,The Only Exception,Paramore
punk,0.628,0.744,0.277,0.313,0.0379,0.0257,68,I Think I'm OKAY (with YUNGBLUD & Travis Barker),"mgk, YUNGBLUD, Travis Barker"
punk,0.494,0.946,0.741,0.398,0.0637,0.00129,74,My Own Worst Enemy,Lit
punk,0.486,0.904,0.786,0.0947,0.0638,3.43e-05,71,Ocean Avenue,Yellowcard
punk,0.545,0.932,0.464,0.127,0.0399,0.000665,75,Face Down,The Red Jumpsuit Apparatus
punk,0.308,0.873,0.686,0.0974,0.0533,0.00022,68,Miss Murder,AFI
punk,0.46,0.892,0.59,0.106,0.0619,0.0051,77,Thnks fr th Mmrs,Fall Out Boy
punk,0.463,0.857,0.856,0.184,0.0632,0.0506,79,Teenagers,My Chemical Romance
punk,0.403,0.914,0.626,0.065,0.142,0.000579,73,Fat Lip,Sum 41
punk,0.391,0.951,0.468,0.0878,0.0688,0.012,77,What's My Age Again?,blink-182
punk,0.818,0.705,0.772,0.613,0.177,0.00836,84,Feel Good Inc.,Gorillaz
punk,0.21,0.94,0.255,0.269,0.123,0.00602,74,I'm Not Okay (I Promise),My Chemical Romance
punk,0.28,0.87,0.284,0.101,0.0592,0.000686,71,Decode,Paramore
punk,0.695,0.818,0.916,0.0219,0.0334,0.00647,73,Hard Times,Paramore
punk,0.356,0.96,0.0857,0.209,0.104,0.0142,76,Helena,My Chemical Romance
punk,0.467,0.883,0.309,0.125,0.106,0.000321,72,Famous Last Words,My Chemical Romance
punk,0.411,0.986,0.649,0.371,0.0583,0.000264,68,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance
punk,0.289,0.796,0.33,0.202,0.0494,0.00837,74,I Don't Love You,My Chemical Romance
punk,0.202,0.886,0.192,0.643,0.0816,0.0286,70,The Ghost of You,My Chemical Romance
punk,0.579,0.928,0.882,0.18,0.0411,0.000715,74,First Date,blink-182
punk,0.494,0.842,0.574,0.122,0.0843,0.00579,76,"Sugar, We're Goin Down",Fall Out Boy
punk,0.621,0.961,0.449,0.0854,0.154,0.00523,75,"Dance, Dance",Fall Out Boy
punk,0.409,0.959,0.83,0.0766,0.0869,0.000324,69,The Rock Show,blink-182
punk,0.29,0.827,0.45,0.301,0.0362,0.000659,69,Holiday / Boulevard of Broken Dreams,Green Day
punk,0.52,0.775,0.383,0.364,0.0348,0.034,71,Adam's Song,blink-182
punk,0.403,0.965,0.431,0.341,0.0964,3.81e-05,75,King For A Day,"Pierce The Veil, Kellin Quinn"
punk,0.472,0.925,0.338,0.0826,0.15,0.000394,68,Bulls In The Bronx,Pierce The Veil
rock,0.596,0.606,0.886,0.0863,0.0255,0.181,78,Sweet Home Alabama,Lynyrd Skynyrd
rock,0.249,0.834,0.337,0.0924,0.0574,0.0742,75,Free Bird,Lynyrd Skynyrd
rock,0.422,0.752,0.404,0.129,0.0449,0.0366,73,Simple Man,Lynyrd Skynyrd
hip-hop,0.52,0.538,0.177,0.119,0.206,0.367,73,Self Care,Mac Miller
hip-hop,0.891,0.586,0.954,0.213,0.121,0.0833,75,"I'm Good Luv, Enjoy.",Aaron May
hip-hop,0.769,0.722,0.57,0.111,0.0507,0.0584,92,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti"
hip-hop,0.856,0.84,0.792,0.0773,0.334,0.0973,72,Doomsday,"MF DOOM, Pebbles The Invisible Girl"
hip-hop,0.373,0.818,0.361,0.434,0.102,0.36,87,"Darling, I (feat. Teezo Touchdown)","Tyler, The Creator, Teezo Touchdown"
hip-hop,0.284,0.803,0.553,0.242,0.173,0.302,72,Jukebox Joints (feat. Joe Fox & Kanye West),"A$AP Rocky, Joe Fox, Kanye West"
hip-hop,0.575,0.86,0.834,0.0973,0.23,0.298,72,A Cold Sunday,Lil Yachty
hip-hop,0.562,0.579,0.577,0.102,0.484,0.274,70,infinity (888) - feat. Joey Bada$$,"XXXTENTACION, Joey Bada$$"
hip-hop,0.455,0.621,0.28,0.123,0.0517,0.651,82,MY EYES,Travis Scott
hip-hop,0.435,0.76,0.206,0.158,0.0721,0.0175,76,Devil In A New Dress,"Kanye West, Rick Ross"
hip-hop,0.677,0.638,0.435,0.193,0.333,0.589,73,Love Yourz,J. Cole
hip-hop,0.665,0.498,0.127,0.0757,0.083,0.23,72,Go Flex,Post Malone
hip-hop,0.942,0.441,0.925,0.138,0.469,0.493,68,Champagne Shots,Sainté
hip-hop,0.852,0.421,0.457,0.106,0.208,0.428,73,Rich Spirit,Kendrick Lamar
hip-hop,0.47,0.652,0.104,0.175,0.0561,0.0831,84,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"A$AP Rocky, Imogen Heap, Clams Casino"
hip-hop,0.669,0.574,0.273,0.146,0.0286,0.0175,84,Falling Down - Bonus Track,"Lil Peep, XXXTENTACION"
hip-hop,0.809,0.638,0.608,0.453,0.28,0.262,68,Righteous Minds,Joey Bada$$
hip-hop,0.734,0.57,0.689,0.112,0.133,0.847,81,Everybody Dies In Their Nightmares,XXXTENTACION
hip-hop,0.798,0.744,0.794,0.292,0.136,0.33,78,It Was A Good Day,Ice Cube
hip-hop,0.493,0.653,0.852,0.511,0.0466,0.269,73,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign"
hip-hop,0.843,0.435,0.19,0.147,0.178,0.47,72,Weekend (feat. Miguel),"Mac Miller, Miguel"
hip-hop,0.837,0.636,0.274,0.342,0.086,0.0395,77,a lot,21 Savage
hip-hop,0.639,0.628,0.43,0.386,0.0398,0.0381,83,Flashing Lights,"Kanye West, Dwele"
hip-hop,0.741,0.354,0.583,0.118,0.0837,0.181,78,Redbone,Childish Gambino
hip-hop,0.809,0.463,0.364,0.109,0.0396,0.256,80,Passionfruit,Drake
hip-hop,0.583,0.604,0.691,0.724,0.456,0.735,68,Ocean Prime (feat. Boldy James),"The Alchemist, Boldy James"
hip-hop,0.599,0.646,0.638,0.128,0.337,0.222,68,Show Me,Joey Bada$$
hip-hop,0.746,0.251,0.18,0.106,0.259,0.782,84,Revenge,XXXTENTACION
hip-hop,0.918,0.734,0.608,0.191,0.269,0.0296,70,ATLiens,Outkast
hip-hop,0.874,0.63,0.717,0.0582,0.298,0.0578,74,Do For Love,2Pac
hip-hop,0.848,0.506,0.593,0.102,0.0336,0.376,69,Embarrassed (feat. Travis Scott),"Don Toliver, Travis Scott"
hip-hop,0.67,0.747,0.918,0.115,0.189,0.337,79,Homecoming,"Kanye West, Chris Martin"
hip-hop,0.595,0.678,0.259,0.418,0.0335,0.0199,83,Break from Toronto,PARTYNEXTDOOR
hip-hop,0.747,0.52,0.601,0.142,0.0357,0.0977,76,You Know How We Do It,Ice Cube
hip-hop,0.797,0.533,0.329,0.103,0.0412,0.0172,84,Fuck Love,"XXXTENTACION, Trippie Redd"
hip-hop,0.552,0.731,0.632,0.258,0.615,0.0536,72,DUCKWORTH.,Kendrick Lamar
hip-hop,0.558,0.559,0.62,0.109,0.0959,0.371,90,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis"
hip-hop,0.48,0.631,0.515,0.149,0.116,0.0791,70,Good Morning,Kanye West
hip-hop,0.898,0.283,0.469,0.11,0.356,0.319,68,Neighbors,J. Cole
hip-hop,0.766,0.283,0.144,0.115,0.0846,0.111,77,Teenage Fever,Drake
hip-hop,0.671,0.529,0.203,0.0856,0.307,0.0769,83,All Girls Are The Same,Juice WRLD
hip-hop,0.672,0.663,0.381,0.134,0.243,0.112,76,Chill Bae,Lil Uzi Vert
hip-hop,0.686,0.561,0.186,0.114,0.191,0.185,72,Did It Again,Lil Tecca
hip-hop,0.565,0.819,0.682,0.111,0.0668,0.232,71,Wish (feat. Trippie Redd) - Trippie Mix,"Diplo, Trippie Redd"
hip-hop,0.718,0.767,0.519,0.114,0.166,0.138,70,Lust,Lil Skies
hip-hop,0.547,0.653,0.163,0.103,0.081,0.456,74,Goodbyes (feat. Young Thug),"Post Malone, Young Thug"
hip-hop,0.832,0.534,0.116,0.165,0.253,0.345,78,Martin & Gina,Polo G
hip-hop,0.897,0.662,0.39,0.534,0.292,0.0852,79,Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna"
hip-hop,0.567,0.515,0.321,0.078,0.247,0.354,73,F.N,Lil Tjay
hip-hop,0.665,0.651,0.237,0.0896,0.156,0.0414,77,Lean Wit Me,Juice WRLD
hip-hop,0.629,0.55,0.154,0.095,0.0543,0.152,68,Conceited,Lil Uzi Vert
hip-hop,0.684,0.671,0.45,0.0769,0.289,0.0119,73,Ransom (with Juice WRLD) - Remix,"Lil Tecca, Juice WRLD"
hip-hop,0.498,0.8,0.272,0.147,0.0503,0.0903,73,Take What You Want (feat. Ozzy Osbourne & Travis Scott),"Post Malone, Ozzy Osbourne, Travis Scott"
hip-hop,0.634,0.54,0.543,0.302,0.0777,0.0223,71,witchblades,"Lil Peep, Lil Tracy"
hip-hop,0.809,0.545,0.244,0.151,0.0734,0.392,73,Ballin' (with Roddy Ricch),"Mustard, Roddy Ricch"
hip-hop,0.735,0.369,0.235,0.126,0.0688,0.334,73,Suicidal,YNW Melly
hip-hop,0.709,0.662,0.439,0.108,0.0767,0.00966,70,Flaws And Sins,Juice WRLD
hip-hop,0.732,0.75,0.401,0.109,0.231,0.00264,81,XO Tour Llif3,Lil Uzi Vert
hip-hop,0.712,0.588,0.471,0.21,0.0543,0.112,70,Down With Me,Lil Tecca
hip-hop,0.829,0.538,0.389,0.103,0.212,0.137,77,Wow.,Post Malone
hip-hop,0.872,0.507,0.506,0.111,0.072,0.195,76,HIM ALL ALONG,Gunna
hip-hop,0.648,0.631,0.142,0.12,0.104,0.38,71,Maria I'm Drunk (feat. Justin Bieber & Young Thug),"Travis Scott, Justin Bieber, Young Thug"
hip-hop,0.946,0.646,0.961,0.0643,0.21,0.219,73,Still Think About You,A Boogie Wit da Hoodie
hip-hop,0.625,0.814,0.535,0.158,0.0657,0.0172,75,Come & Go (with Marshmello),"Juice WRLD, Marshmello"
hip-hop,0.724,0.779,0.53,0.127,0.0807,0.098,78,500lbs,Lil Tecca
hip-hop,0.695,0.763,0.551,0.0863,0.0396,0.189,83,Circles,Post Malone
hip-hop,0.701,0.782,0.57,0.124,0.138,0.0918,77,16,Baby Keem
hip-hop,0.49,0.88,0.392,0.103,0.0435,0.00154,75,Chemical,Post Malone
korean,0.748,0.551,0.65,0.0943,0.0239,0.243,74,I Just Called To Say I Love You,Stevie Wonder
korean,0.558,0.526,0.202,0.126,0.033,0.431,69,Stay With Me,"CHANYEOL, Punch"
korean,0.553,0.614,0.345,0.0811,0.0306,0.764,71,Nothing's Gonna Change My Love for You,George Benson
korean,0.469,0.506,0.217,0.102,0.0291,0.587,70,Sudden Shower,ECLIPSE
korean,0.437,0.384,0.181,0.121,0.042,0.699,69,Christmas Tree,V
korean,0.815,0.557,0.482,0.089,0.0318,0.109,69,Boyfriend,YEONJUN
korean,0.46,0.326,0.214,0.0874,0.0304,0.763,69,Love You With All My Heart,Crush
korean,0.512,0.76,0.495,0.103,0.0682,0.299,68,Stay Alive (Prod. SUGA of BTS),Jung Kook
hip-hop,0.775,0.615,0.918,0.0595,0.368,0.304,74,Russian Bandana,Dhanda Nyoliwala
hip-hop,0.509,0.798,0.48,0.203,0.235,0.00625,70,Sifar Safar,Karan Aujla
hip-hop,0.656,0.606,0.38,0.105,0.363,0.335,68,Knife Brows,Dhanda Nyoliwala
hip-hop,0.711,0.702,0.674,0.0932,0.233,0.00487,68,Baller,"Shubh, Ikky"
hip-hop,0.461,0.78,0.448,0.181,0.363,0.128,75,Winning Speech,"Karan Aujla, Mxrci"
hip-hop,0.881,0.431,0.246,0.113,0.0914,0.182,71,Still Rollin,Shubh
hip-hop,0.796,0.455,0.352,0.156,0.0997,0.637,73,9:45,"Prabh Singh, Jay Trak, Rooh Sandhu"
hip-hop,0.967,0.362,0.633,0.124,0.159,0.514,69,Dior,Shubh
hip-hop,0.742,0.627,0.356,0.269,0.0533,0.262,75,Cheques,Shubh
hip-hop,0.742,0.572,0.644,0.318,0.0743,0.391,70,MVP,Shubh
hip-hop,0.769,0.684,0.483,0.18,0.148,0.0977,68,8 ASLE,"Sukha, Chani Nattan, Prodgk, Gurlez Akhtar"
hip-hop,0.794,0.566,0.68,0.151,0.0602,0.301,72,King Shit,Shubh
hip-hop,0.848,0.512,0.881,0.101,0.118,0.284,75,One Love,Shubh
hip-hop,0.831,0.75,0.662,0.111,0.153,0.0188,70,On Top,Karan Aujla
hip-hop,0.864,0.733,0.183,0.166,0.0713,0.144,71,Old Money,AP Dhillon
hip-hop,0.708,0.356,0.569,0.112,0.075,0.437,75,Tu hai kahan,AUR
hip-hop,0.716,0.718,0.91,0.192,0.148,0.0452,73,Bandana,Shubh
hip-hop,0.464,0.745,0.262,0.363,0.161,0.0235,85,Big Dawgs,"Hanumankind, Kalmi"
hip-hop,0.911,0.573,0.972,0.403,0.288,0.38,77,Doja,Central Cee
hip-hop,0.747,0.413,0.481,0.17,0.488,0.848,72,LET GO,Central Cee
hip-hop,0.885,0.332,0.423,0.119,0.848,0.0185,69,2MS,Nemzzz
hip-hop,0.922,0.674,0.726,0.128,0.366,0.323,69,UK Rap,"Dave, Central Cee"
rock,0.583,0.731,0.446,0.238,0.0271,0.0107,74,Eres,Café Tacvba
rock,0.751,0.731,0.973,0.0556,0.0308,0.0838,72,La Camisa Negra,Juanes
rock,0.673,0.84,0.94,0.0965,0.0559,0.0683,72,A Dios Le Pido,Juanes
rock,0.696,0.758,0.858,0.189,0.0263,0.172,77,Es Por Ti,Juanes
rock,0.657,0.447,0.523,0.0995,0.0303,0.478,70,Luz De Dia,Los Enanitos Verdes
rock,0.649,0.777,0.667,0.115,0.0397,0.00738,70,Inolvidable,Reik
rock,0.332,0.592,0.31,0.109,0.0371,0.0824,77,Mientes,Camila
rock,0.452,0.523,0.363,0.233,0.0625,0.563,75,Todo Cambió,Camila
rock,0.487,0.715,0.638,0.195,0.0519,0.294,68,Fotografía,"Juanes, Nelly Furtado"
rock,0.648,0.659,0.532,0.19,0.0259,0.115,68,Te Lo Pido por Favor,Jaguares
rock,0.374,0.85,0.348,0.116,0.0404,0.0904,68,Maldito duende,Heroes Del Silencio
rock,0.601,0.643,0.387,0.283,0.0272,0.155,70,Nada Valgo Sin Tu Amor,Juanes
rock,0.425,0.479,0.279,0.378,0.0419,0.44,72,La Célula Que Explota,Caifanes
